reviewText,label
"Man, and I thought their last album was brutal.  This is relentless!  I don't think I can handle the pounding, lightning fast drums, the earth-shaking bass, the unholy guitars, the rage-filled vocals and lyrics and above all the violin.  To give you an idea of how brutal this music is, they play it on MTV and the WB, the latter of which whose airplay consists mostly of teen dramas so you know you're watching some real hardcore, deep shows with some real hardcore, deep music.

What makes Yellowcard so ""hXc""?  It's the violin.  Yup, that violin gives them that punk, take-no-prisoners edge that will offend your parents and make them tell you to turn down this music when you're playing it around them.  But the violin, oh man, after listening to this band with their shredding violin I don't know how ANY punk/hardcore band can go without one.  It really changed my perspective on punk/hardcore.

The topic range of the lyrics is really deep too.  They talk about everything from falling in love with a girl (that you've known for two weeks) to breaking up with the girl you loved (that you've been in an official relationship for two weeks).  Yes, talk about rebellious!  This is more politcally charged than Rage Against The Machine, more gruesome than Cannibal Corpse and more vicious than Black Flag.

Overall it's more than I can stomach comfortably.  After listening to album I was scared for my life.  Even MTV isn't hardcore enoguh to air this music.  That's how bada** they are.

So if you want extreme hardcore, get Yellowcard, and remember, the violin is the future of hardcore bands!",negative
"I was Haley's big fan on ""American Idol"".
This is very disappointing CD of such talented singer.
Quality of recording is very bad (like homemade).
Song selection, lyrics, back-up singing and sound of instruments-unbalanced.
Her distinctive bluesy approach to the music is lost and replaced with some second-rate blend of pop.
This CD is locking style and sense of direction. Haley's unique voice sounds annoying.
Change of producer and management is a must.
I feel sorry for her and wish Haley well in the future.",negative
"The overall quality of the singing and musicianship is very good
but the songwriting is bad. My wife and I who love the first three albums just hated this one. Garbage! This album came out the same time as Deep Purple's ""Who Do We Think We Are"" which is considered a weak effort, but hearing this Partridge CD it sounds like a masterpiece.",negative
"I purchased this CD in the mid 90s.  It seemed to me that, as a minor work of art, this CD was destined to go out of print.  In addition to Miles In the Sky, I used to worry that Bob Dylan's Street Legal and Van Morrison's Veedon Fleece would go out of print, too.  So far these two are still available.  Miles in the Sky is edging closer to experiemtal jazz - it's out there, all right, but the instrumentation is still essentially the same as Miles' famous combo groups from the early 60s.  He would take out for outer space in the next decade.  At the time of this recording he was content just to arc over the jazz world in the sky, like a fireworks display.  In that way the music seems idyllic and postmodern.",negative
Should have saved my money,negative
Don't waste your money on this item unless you really want to complete your collection. I suggest get out of being stuck in the past and explore newer realms of modern music where hard-work and dedication is actually involved!,negative
"Are you stupid?  If the answer is yes, then this is the cd for you, my friend.  Bang your head and twirl your hair, you mindless twits.",negative
I played it once and it was awful Her voice was strained and she seemed nervous. Her vocals were off and I think maybe she is a one hit wonder with I Dreamed a Dream. Sorry.,negative
"Big Sean, being under Kanye West, should have delivered nothing less than hits. However, this album is far from what I expected and hoped. I wanted Sean to go HARD in the paint, but he didn't even scratch the surface. So disappointing. I wish i could return it.",negative
"When one of your favorite artists crosses over into the dark side and fills his song with Christian innuendo, it's time to jump ship. What a shame.",negative
"If someone were to give me this CD as a introduction to Bob Marley, I would NOT have been impressed, I would have thought, good band, good voice, a few good songs but too much fluff and bubbly stuff. BUT If someone gave me his 1979 SURVIVAL Album I would have thought ""WOW!"" And would have said it was one of BEST ALBUMS OF ALL TIME....ALL TIME! just look at Marley's song list for his LIVE shows, go look at them on DVD's of his, he sang for RIGHTS and FREEDOM, often he didn't even sing I shot the Sheriff! If I made up a 20 song BEST OF, I'd have maybe 3 songs from this fluffy radio friendly compilation. I'd have the BEST of Marley, songs that have MEANING and need to always be heard, songs he did LIVE most of the time, songs like....WAR, We don't need no more trouble, Africa Unite, Zimbabwe, Running Away, Top Rankin, Exodus, Rastaman Vibration, Slave Driver, Zion Train, Coming in from the cold, Natural Mystic, Ambush in the Night, Concrete Jungle....just to mention a few and notice they are omitted from this BEST OF. THESE are the BEST OF for Bob Marley, anyone who knew what he stood for would not argue, but the sheep just want to hear goody feel good fluff songs of love and pot, enjoy the fluff, want the REAL Marley, buy Any of his Albums but start with Survival, Exodus, Uprising and Catch a Fire",negative
I was very disappointed in this album.  It is a collection of mostly non-descript songs from early in her career and was not what I expected.  I should have paid more attention to the song content.  I like Olivia but this is an album to forget.,negative
